# weight=33
0,33,67,100,325,400,500,550,600,700,750,800,850,900,950,1000,1043,1086,1125,1162,1200,1238,1275,1311,1344,1378,1410,1440,1470,1500,1530,1560,1590,1617,1642,1667,1692,1717,1742,1767,1792,1814,1836,1857,1879,1900,1920,1940,1960,1980,2000,2021,2043,2064,2086,2106,2124,2141,2159,2176,2194,2211,2228,2244,2261,2278,2294,2311,2326,2342,2358,2374,2389,2405,2421,2437,2453,2468,2484,2500,2515,2530,2545,2560,2575,2590,2605,2621,2637,2653,2668,2684,2700,2715,2730,2745,2760,2775,2790,2805,2821,2837,2853,2868,2884,2900,2915,2930,2945,2960,2975,2990,3006,3022,3039,3056,3072,3089,3106,3122,3139,3156,3172,3189,3206,3222,3239,3256,3272,3289,3306,3322,3339,3356,3372,3389,3406,3425,3444,3462,3481,3500,3521,3543,3564,3586,3606,3625,3644,3662,3681,3700,3723,3746,3769,3792,3814,3836,3857,3879,3900,3925,3950,3975,4000,4023,4046,4069,4092,4117,4142,4167,4192,4217,4242,4267,4292,4318,4345,4373,4400,4427,4455,4482,4510,4540,4570,4600,4633,4667,4700,4730,4760,4790,4820,4850,4880,4913,4950,4988,5022
0,20,40,60,80,100,150,200,250,300,350,400,438,475,514,557,600,633,667,700,733,767,800,833,867,900,930,960,990,1018,1045,1073,1100,1123,1146,1169,1192,1215,1238,1262,1285,1307,1327,1347,1367,1387,1406,1425,1444,1462,1481,1500,1519,1538,1556,1575,1594,1612,1629,1647,1665,1682,1700,1717,1733,1750,1767,1783,1800,1817,1833,1850,1867,1883,1900,1916,1932,1947,1963,1979,1995,2010,2025,2040,2055,2070,2085,2100,2116,2132,2147,2163,2179,2195,2210,2225,2240,2255,2270,2285,2300,2317,2333,2350,2367,2383,2400,2417,2433,2450,2467,2483,2500,2516,2532,2547,2563,2579,2595,2612,2629,2647,2665,2682,2700,2717,2733,2750,2767,2783,2800,2819,2838,2856,2875,2894,2912,2931,2950,2969,2988,3007,3027,3047,3067,3087,3107,3129,3150,3171,3193,3214,3236,3257,3279,3300,3325,3350,3375,3400,3420,3440,3460,3480,3500,3527,3555,3582,3609,3636,3664,3691,3718,3745,3773,3800,3825,3850,3875,3900,3933,3967,4000,4030,4060,4090,4120,4150,4180,4210,4240,4270,4300,4350,4400,4430,4460,4490,4525,4562,4600
