# weight=24
0,38,75,112,150,188,167,325,400,460,517,567,617,667,714,757,800,838,875,912,950,988,1022,1056,1089,1118,1145,1173,1200,1227,1255,1282,1308,1331,1354,1377,1400,1420,1440,1460,1480,1500,1520,1540,1560,1580,1600,1618,1635,1653,1671,1688,1706,1722,1739,1756,1772,1789,1805,1821,1837,1853,1868,1884,1900,1914,1929,1943,1957,1971,1986,2000,2014,2029,2043,2057,2071,2086,2100,2114,2129,2143,2157,2171,2186,2200,2212,2225,2238,2250,2262,2275,2288,2300,2314,2327,2341,2355,2368,2382,2395,2409,2422,2435,2448,2461,2474,2487,2500,2514,2529,2543,2557,2571,2586,2600,2614,2629,2643,2657,2671,2686,2700,2714,2729,2743,2757,2771,2786,2800,2817,2833,2850,2867,2883,2900,2915,2930,2945,2960,2975,2990,3006,3024,3041,3059,3076,3094,3112,3129,3147,3165,3182,3200,3220,3240,3260,3280,3300,3318,3335,3353,3371,3388,3407,3427,3447,3467,3487,3508,3531,3554,3577,3600,3623,3646,3669,3692,3717,3742,3767,3792,3817,3842,3867,3892,3920,3950,3980,4008,4033,4058,4083,4109,4136,4164,4191,4222,4256,4289,4320
0,12,23,35,46,58,69,81,92,112,150,187,229,271,311,344,378,411,444,478,508,533,558,583,609,636,664,691,717,742,767,792,813,833,853,873,893,914,936,957,979,1000,1018,1035,1053,1071,1088,1106,1122,1139,1156,1172,1189,1205,1221,1237,1253,1268,1284,1300,1314,1329,1343,1357,1371,1386,1400,1414,1427,1441,1455,1468,1482,1495,1509,1523,1536,1550,1564,1577,1591,1604,1617,1629,1642,1654,1667,1679,1692,1705,1718,1732,1745,1759,1773,1786,1800,1814,1829,1843,1857,1871,1886,1900,1914,1927,1941,1955,1968,1982,1995,2009,2023,2036,2050,2064,2077,2091,2105,2118,2132,2145,2159,2173,2186,2200,2216,2232,2247,2263,2279,2295,2311,2326,2342,2358,2374,2389,2406,2422,2439,2456,2472,2489,2506,2522,2539,2556,2572,2589,2607,2627,2647,2667,2687,2706,2724,2741,2759,2776,2794,2813,2833,2853,2873,2893,2915,2938,2962,2985,3007,3029,3050,3071,3093,3117,3142,3167,3192,3215,3238,3262,3285,3308,3333,3358,3383,3409,3436,3464,3491,3522,3556,3589,3620,3650,3680,3710,3740,3770,3800
