Pressure (mbar),Distance (mm),Load(kg)
0.0, 0.0, 23.513421678559297
100.0,5.666666666666667,23.547400611620798
200.0,5.333333333333333,23.547400611620798
300.0,6.666666666666667,23.81923207611281
400.0,8.0,23.853211009174313
500.0,9.666666666666666,23.921168875297315
600.0,11.666666666666666,23.955147808358817
700.0,13.666666666666666,23.921168875297315
800.0,16.0,23.819232076112808
900.0,18.666666666666668,23.921168875297315
1000.0,21.333333333333332,23.853211009174313
1100.0,24.333333333333332,23.989126741420318
1200.0,28.0,23.88718994223581
1300.0,31.666666666666668,23.853211009174306
1400.0,36.0,23.88718994223581
1500.0,41.0,23.921168875297315
1600.0,46.0,23.955147808358817
1700.0,51.666666666666664,23.887189942235818
1800.0,57.666666666666664,23.921168875297315
1900.0,64.0,23.955147808358817
2000.0,71.0,23.921168875297315
2100.0,78.0,23.921168875297315
2200.0,85.0,23.921168875297315
2300.0,93.0,23.819232076112808
2400.0,100.33333333333333,23.955147808358817
2500.0,108.0,23.989126741420318
2600.0,115.0,23.88718994223581
2700.0,122.0,23.887189942235818
2800.0,129.0,23.785253143051307
2900.0,135.0,23.955147808358817
3000.0,141.66666666666666,23.887189942235818
3100.0,147.33333333333334,23.88718994223581
3200.0,153.0,23.88718994223581
3300.0,158.0,23.921168875297315
3400.0,163.66666666666666,23.751274209989806
3500.0,168.66666666666666,23.88718994223581
3600.0,173.0,23.785253143051307
3700.0,177.33333333333334,23.819232076112808
3800.0,181.33333333333334,24.023105674481815
3900.0,185.33333333333334,23.88718994223581
4000.0,188.66666666666666,23.989126741420318
4100.0,192.66666666666666,23.88718994223581
4200.0,196.33333333333334,23.989126741420318
4300.0,199.33333333333334,23.955147808358817
4400.0,202.66666666666666,23.955147808358817
4500.0,205.66666666666666,23.955147808358817
4600.0,208.66666666666666,23.88718994223581
4700.0,211.33333333333334,23.955147808358817
4800.0,214.33333333333334,23.88718994223581
4900.0,216.66666666666666,23.88718994223581
5000.0,219.33333333333334,23.819232076112808
5100.0,221.66666666666666,23.88718994223581
5200.0,224.33333333333334,23.785253143051307
5300.0,226.66666666666666,23.683316343866807
5400.0,228.66666666666666,23.717295276928308
5500.0,230.66666666666666,23.649337410805302
5600.0,233.0,23.649337410805302
5700.0,234.66666666666666,23.853211009174313
5800.0,236.66666666666666,23.547400611620798
5900.0,238.66666666666666,23.785253143051307
6000.0,239.0,23.955147808358817
