Pressure (mbar),Distance Cycle 1 (mm),Distance Cycle 2 (mm),Distance Cycle 3 (mm),Distance Cycle 4 (mm),Distance Cycle 5 (mm),Load Cycle 1 (kg),Load Cycle 2 (kg),Load Cycle 3 (kg),Load Cycle 4 (kg),Load Cycle 5 (kg)
4500.0,203.0,204.0,205.0,206.0,206.0,24.05708460754332,23.85321100917431,23.955147808358817,24.05708460754332,23.85321100917431
4600.0,206.0,207.0,208.0,209.0,209.0,24.159021406727827,23.955147808358817,23.85321100917431,23.85321100917431,23.955147808358817
4700.0,209.0,210.0,211.0,211.0,212.0,24.05708460754332,23.85321100917431,23.955147808358817,23.955147808358817,23.955147808358817
4800.0,212.0,213.0,214.0,214.0,215.0,23.751274209989806,23.85321100917431,23.85321100917431,23.955147808358817,23.85321100917431
4900.0,214.0,216.0,216.0,217.0,217.0,23.955147808358817,23.85321100917431,23.85321100917431,23.85321100917431,23.955147808358817
5000.0,217.0,218.0,219.0,219.0,220.0,23.85321100917431,23.955147808358817,23.85321100917431,23.85321100917431,23.751274209989806
5100.0,220.0,221.0,221.0,222.0,222.0,23.85321100917431,23.955147808358817,23.85321100917431,23.85321100917431,23.955147808358817
5200.0,222.0,223.0,224.0,224.0,225.0,23.85321100917431,23.6493374108053,23.6493374108053,23.85321100917431,23.85321100917431
5300.0,224.0,226.0,226.0,227.0,227.0,23.6493374108053,23.6493374108053,23.6493374108053,23.6493374108053,23.751274209989806
5400.0,227.0,228.0,228.0,229.0,229.0,23.6493374108053,23.751274209989806,23.751274209989806,23.6493374108053,23.751274209989806
5500.0,229.0,230.0,230.0,231.0,231.0,23.6493374108053,23.751274209989806,23.6493374108053,23.6493374108053,23.6493374108053
5600.0,231.0,232.0,233.0,233.0,233.0,23.6493374108053,23.6493374108053,23.547400611620795,23.751274209989806,23.6493374108053
5700.0,233.0,234.0,234.0,235.0,235.0,23.85321100917431,23.85321100917431,23.955147808358817,23.85321100917431,23.751274209989806
5800.0,235.0,236.0,236.0,237.0,237.0,23.751274209989806,23.547400611620795,23.547400611620795,23.547400611620795,23.547400611620795
5900.0,237.0,238.0,238.0,239.0,239.0,23.955147808358817,23.85321100917431,23.751274209989806,23.751274209989806,23.85321100917431
6000.0,237.0,238.0,239.0,239.0,239.0,24.159021406727827,24.159021406727827,23.955147808358817,23.955147808358817,23.955147808358817
