Pressure (mbar),Distance Cycle 1 (mm),Distance Cycle 2 (mm),Distance Cycle 3 (mm),Distance Cycle 4 (mm),Distance Cycle 5 (mm),Load Cycle 1 (kg),Load Cycle 2 (kg),Load Cycle 3 (kg),Load Cycle 4 (kg),Load Cycle 5 (kg)
100.0,-0.0,3.0,3.0,3.0,3.0,33.23139653414883,33.23139653414883,33.23139653414883,33.435270132517836,33.23139653414883
200.0,1.0,2.0,3.0,3.0,3.0,33.435270132517836,33.12945973496432,33.12945973496432,33.12945973496432,33.23139653414883
300.0,2.0,3.0,3.0,4.0,4.0,33.435270132517836,33.53720693170234,33.435270132517836,33.435270132517836,33.435270132517836
400.0,3.0,5.0,5.0,5.0,5.0,33.33333333333333,33.33333333333333,33.33333333333333,33.53720693170234,33.435270132517836
500.0,5.0,6.0,6.0,6.0,6.0,33.435270132517836,33.435270132517836,33.435270132517836,33.435270132517836,33.435270132517836
600.0,6.0,7.0,8.0,8.0,8.0,33.53720693170234,33.435270132517836,33.33333333333333,33.33333333333333,33.53720693170234
700.0,8.0,9.0,9.0,9.0,9.0,33.63914373088685,33.33333333333333,33.53720693170234,33.63914373088685,33.435270132517836
800.0,10.0,11.0,11.0,11.0,11.0,33.53720693170234,33.435270132517836,33.53720693170234,33.63914373088685,33.33333333333333
900.0,12.0,13.0,13.0,13.0,13.0,33.435270132517836,33.53720693170234,33.435270132517836,33.53720693170234,33.435270132517836
1000.0,14.0,15.0,15.0,15.0,15.0,33.435270132517836,33.435270132517836,33.53720693170234,33.53720693170234,33.435270132517836
1100.0,16.0,17.0,17.0,17.0,18.0,33.435270132517836,33.435270132517836,33.435270132517836,33.53720693170234,33.53720693170234
1200.0,18.0,19.0,20.0,20.0,20.0,33.435270132517836,33.53720693170234,33.53720693170234,33.53720693170234,33.53720693170234
1300.0,21.0,22.0,22.0,23.0,23.0,33.435270132517836,33.435270132517836,33.63914373088685,33.435270132517836,33.53720693170234
1400.0,24.0,25.0,25.0,26.0,26.0,33.53720693170234,33.53720693170234,33.53720693170234,33.435270132517836,33.435270132517836
1500.0,27.0,28.0,29.0,29.0,29.0,33.435270132517836,33.53720693170234,33.435270132517836,33.53720693170234,33.53720693170234
1600.0,31.0,32.0,32.0,32.0,33.0,33.53720693170234,33.53720693170234,33.53720693170234,33.53720693170234,33.53720693170234
1700.0,34.0,36.0,36.0,36.0,37.0,33.53720693170234,33.435270132517836,33.53720693170234,33.435270132517836,33.53720693170234
1800.0,39.0,40.0,40.0,40.0,41.0,33.63914373088685,33.435270132517836,33.53720693170234,33.435270132517836,33.63914373088685
1900.0,43.0,44.0,45.0,45.0,45.0,33.435270132517836,33.63914373088685,33.435270132517836,33.63914373088685,33.435270132517836
2000.0,48.0,49.0,50.0,50.0,50.0,33.53720693170234,33.435270132517836,33.435270132517836,33.63914373088685,33.435270132517836
2100.0,53.0,54.0,54.0,55.0,55.0,33.435270132517836,33.435270132517836,33.435270132517836,33.435270132517836,33.33333333333333
2200.0,59.0,60.0,60.0,60.0,61.0,33.435270132517836,33.435270132517836,33.33333333333333,33.63914373088685,33.63914373088685
2300.0,64.0,65.0,66.0,66.0,67.0,33.53720693170234,33.53720693170234,33.63914373088685,33.63914373088685,33.63914373088685
2400.0,71.0,72.0,72.0,73.0,73.0,33.435270132517836,33.63914373088685,33.63914373088685,33.435270132517836,33.53720693170234
2500.0,77.0,78.0,79.0,79.0,79.0,33.63914373088685,33.53720693170234,33.435270132517836,33.435270132517836,33.435270132517836
2600.0,84.0,85.0,85.0,86.0,86.0,33.53720693170234,33.435270132517836,33.435270132517836,33.53720693170234,33.53720693170234
2700.0,90.0,91.0,92.0,92.0,92.0,33.63914373088685,33.53720693170234,33.53720693170234,33.63914373088685,33.435270132517836
2800.0,97.0,98.0,98.0,99.0,99.0,33.435270132517836,33.53720693170234,33.53720693170234,33.53720693170234,33.53720693170234
2900.0,104.0,104.0,105.0,105.0,105.0,33.53720693170234,33.53720693170234,33.53720693170234,33.435270132517836,33.53720693170234
3000.0,110.0,111.0,111.0,112.0,112.0,33.53720693170234,33.53720693170234,33.53720693170234,33.53720693170234,33.435270132517836
3100.0,116.0,117.0,117.0,118.0,118.0,33.53720693170234,33.63914373088685,33.435270132517836,33.53720693170234,33.53720693170234
3200.0,122.0,123.0,123.0,124.0,124.0,33.435270132517836,33.53720693170234,33.53720693170234,33.63914373088685,33.435270132517836
3300.0,129.0,129.0,129.0,130.0,130.0,33.33333333333333,33.33333333333333,33.23139653414883,33.435270132517836,33.33333333333333
3400.0,134.0,135.0,135.0,136.0,136.0,33.33333333333333,33.12945973496432,33.23139653414883,33.33333333333333,33.33333333333333
3500.0,140.0,140.0,141.0,141.0,141.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
3600.0,145.0,145.0,145.0,146.0,146.0,33.33333333333333,33.33333333333333,33.53720693170234,33.435270132517836,33.63914373088685
3700.0,150.0,150.0,151.0,151.0,151.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
3800.0,155.0,155.0,155.0,155.0,156.0,33.435270132517836,33.53720693170234,33.435270132517836,33.33333333333333,33.53720693170234
3900.0,159.0,159.0,160.0,160.0,160.0,33.53720693170234,33.435270132517836,33.53720693170234,33.63914373088685,33.435270132517836
4000.0,163.0,164.0,164.0,164.0,164.0,33.53720693170234,33.435270132517836,33.53720693170234,33.435270132517836,33.33333333333333
4100.0,168.0,168.0,168.0,168.0,169.0,33.33333333333333,33.435270132517836,33.53720693170234,33.435270132517836,33.33333333333333
4200.0,172.0,172.0,172.0,172.0,173.0,33.435270132517836,33.23139653414883,33.53720693170234,33.63914373088685,33.435270132517836
