Pressure (mbar),Distance Cycle 1 (mm),Distance Cycle 2 (mm),Distance Cycle 3 (mm),Distance Cycle 4 (mm),Distance Cycle 5 (mm),Load Cycle 1 (kg),Load Cycle 2 (kg),Load Cycle 3 (kg),Load Cycle 4 (kg),Load Cycle 5 (kg)
2200.0,44.0,45.0,45.0,46.0,46.0,43.11926605504587,43.01732925586136,43.01732925586136,43.01732925586136,43.11926605504587
2300.0,48.0,49.0,50.0,50.0,50.0,43.01732925586136,43.11926605504587,42.915392456676855,43.01732925586136,43.11926605504587
2400.0,53.0,54.0,54.0,55.0,55.0,43.01732925586136,43.01732925586136,43.01732925586136,43.11926605504587,43.01732925586136
2500.0,58.0,59.0,59.0,59.0,60.0,43.11926605504587,43.01732925586136,43.11926605504587,43.11926605504587,43.01732925586136
2600.0,63.0,64.0,65.0,65.0,65.0,43.01732925586136,43.11926605504587,43.11926605504587,43.01732925586136,43.01732925586136
2700.0,69.0,69.0,70.0,70.0,70.0,43.01732925586136,43.01732925586136,43.11926605504587,43.01732925586136,43.01732925586136
2800.0,74.0,75.0,75.0,76.0,76.0,43.11926605504587,43.22120285423038,43.01732925586136,43.01732925586136,43.01732925586136
2900.0,80.0,81.0,81.0,81.0,82.0,42.915392456676855,43.22120285423038,43.01732925586136,43.11926605504587,43.22120285423038
3000.0,86.0,87.0,87.0,87.0,87.0,43.11926605504587,43.01732925586136,43.01732925586136,43.11926605504587,43.11926605504587
3100.0,92.0,93.0,93.0,93.0,93.0,43.01732925586136,43.01732925586136,43.11926605504587,42.915392456676855,43.01732925586136
3200.0,98.0,99.0,99.0,99.0,99.0,43.01732925586136,43.01732925586136,43.11926605504587,43.01732925586136,43.01732925586136
3300.0,104.0,105.0,105.0,105.0,105.0,42.915392456676855,43.01732925586136,43.01732925586136,42.915392456676855,43.11926605504587
3400.0,110.0,110.0,111.0,111.0,111.0,43.01732925586136,42.813455657492355,42.813455657492355,42.813455657492355,42.915392456676855
3500.0,116.0,116.0,116.0,116.0,116.0,42.915392456676855,42.813455657492355,42.71151885830785,42.813455657492355,42.915392456676855
3600.0,121.0,121.0,122.0,122.0,122.0,42.915392456676855,42.813455657492355,42.915392456676855,42.915392456676855,42.915392456676855
3700.0,127.0,127.0,127.0,127.0,127.0,42.60958205912334,42.813455657492355,42.71151885830785,42.60958205912334,42.813455657492355
3800.0,131.0,132.0,132.0,132.0,132.0,43.01732925586136,43.22120285423038,43.01732925586136,43.11926605504587,42.915392456676855
3900.0,136.0,137.0,137.0,137.0,137.0,42.915392456676855,43.01732925586136,43.01732925586136,42.915392456676855,43.01732925586136
4000.0,141.0,141.0,142.0,142.0,142.0,43.22120285423038,43.11926605504587,42.915392456676855,43.01732925586136,43.01732925586136
4100.0,146.0,146.0,146.0,146.0,146.0,42.915392456676855,43.11926605504587,43.01732925586136,43.01732925586136,43.01732925586136
4200.0,150.0,151.0,151.0,151.0,151.0,43.01732925586136,42.915392456676855,42.71151885830785,43.01732925586136,42.915392456676855
4300.0,155.0,155.0,155.0,155.0,155.0,43.01732925586136,43.01732925586136,42.915392456676855,42.813455657492355,42.813455657492355
4400.0,159.0,159.0,159.0,159.0,159.0,42.813455657492355,42.813455657492355,42.915392456676855,42.813455657492355,42.915392456676855
4500.0,163.0,163.0,163.0,163.0,163.0,42.813455657492355,42.813455657492355,42.60958205912334,42.813455657492355,42.71151885830785
4600.0,167.0,167.0,167.0,167.0,167.0,42.813455657492355,42.813455657492355,42.813455657492355,42.915392456676855,42.71151885830785
4700.0,171.0,171.0,171.0,171.0,171.0,42.813455657492355,42.813455657492355,42.813455657492355,42.71151885830785,42.915392456676855
4800.0,174.0,174.0,174.0,174.0,175.0,42.60958205912334,42.71151885830785,42.71151885830785,42.71151885830785,42.813455657492355
4900.0,178.0,178.0,178.0,178.0,178.0,42.71151885830785,42.813455657492355,42.915392456676855,42.813455657492355,42.813455657492355
5000.0,181.0,181.0,181.0,181.0,181.0,42.915392456676855,42.71151885830785,42.71151885830785,42.813455657492355,42.71151885830785
5100.0,185.0,185.0,184.0,185.0,185.0,42.813455657492355,42.60958205912334,42.813455657492355,42.71151885830785,42.813455657492355
5200.0,188.0,188.0,188.0,188.0,188.0,42.71151885830785,42.71151885830785,42.71151885830785,42.60958205912334,42.915392456676855
5300.0,191.0,191.0,191.0,191.0,190.0,42.71151885830785,42.813455657492355,42.71151885830785,42.813455657492355,42.71151885830785
5400.0,193.0,193.0,193.0,193.0,193.0,42.60958205912334,42.71151885830785,42.71151885830785,42.813455657492355,42.813455657492355
5500.0,196.0,196.0,196.0,196.0,196.0,42.71151885830785,42.71151885830785,42.71151885830785,42.71151885830785,42.813455657492355
5600.0,199.0,199.0,199.0,199.0,199.0,42.813455657492355,42.813455657492355,42.60958205912334,42.813455657492355,42.60958205912334
5700.0,201.0,201.0,201.0,201.0,201.0,42.915392456676855,42.915392456676855,42.915392456676855,43.01732925586136,42.915392456676855
5800.0,204.0,204.0,204.0,204.0,204.0,42.813455657492355,42.813455657492355,42.813455657492355,42.813455657492355,42.813455657492355
5900.0,207.0,207.0,207.0,207.0,207.0,42.915392456676855,42.915392456676855,43.11926605504587,43.22120285423038,42.915392456676855
6000.0,208.0,207.0,207.0,207.0,207.0,43.22120285423038,43.22120285423038,43.01732925586136,43.32313965341488,43.11926605504587
