Pressure (mbar),Distance Cycle 1 (mm),Distance Cycle 2 (mm),Distance Cycle 3 (mm),Distance Cycle 4 (mm),Distance Cycle 5 (mm),Load Cycle 1 (kg),Load Cycle 2 (kg),Load Cycle 3 (kg),Load Cycle 4 (kg),Load Cycle 5 (kg)
2600.0,126.0,142.0,146.0,149.0,151.0,13.047910295616717,12.844036697247706,12.844036697247706,12.7420998980632,12.7420998980632
2700.0,133.0,148.0,152.0,155.0,157.0,12.844036697247706,12.844036697247706,12.945973496432211,12.7420998980632,12.945973496432211
2800.0,140.0,154.0,158.0,161.0,163.0,12.945973496432211,12.844036697247706,12.7420998980632,12.7420998980632,12.7420998980632
2900.0,147.0,160.0,164.0,167.0,168.0,12.844036697247706,12.844036697247706,12.945973496432211,12.844036697247706,12.844036697247706
3000.0,153.0,166.0,170.0,172.0,174.0,12.945973496432211,12.844036697247706,12.844036697247706,12.844036697247706,12.844036697247706
3100.0,159.0,171.0,174.0,177.0,178.0,13.047910295616717,12.945973496432211,12.844036697247706,12.844036697247706,12.7420998980632
3200.0,164.0,176.0,179.0,181.0,183.0,12.945973496432211,13.047910295616717,12.945973496432211,12.844036697247706,12.844036697247706
3300.0,169.0,180.0,184.0,186.0,187.0,13.047910295616717,12.945973496432211,12.7420998980632,12.844036697247706,12.7420998980632
3400.0,174.0,185.0,188.0,190.0,192.0,12.844036697247706,12.7420998980632,12.7420998980632,12.844036697247706,12.7420998980632
3500.0,179.0,189.0,192.0,194.0,196.0,13.047910295616717,12.844036697247706,12.844036697247706,12.7420998980632,12.844036697247706
3600.0,183.0,193.0,196.0,198.0,200.0,12.844036697247706,12.7420998980632,12.7420998980632,12.844036697247706,12.7420998980632
3700.0,187.0,197.0,200.0,202.0,203.0,12.945973496432211,12.844036697247706,12.7420998980632,12.53822629969419,12.7420998980632
3800.0,191.0,200.0,203.0,205.0,206.0,12.945973496432211,12.844036697247706,13.047910295616717,12.7420998980632,12.7420998980632
3900.0,195.0,203.0,206.0,208.0,209.0,12.945973496432211,12.844036697247706,12.945973496432211,12.7420998980632,12.7420998980632
4000.0,199.0,207.0,209.0,211.0,212.0,12.945973496432211,12.844036697247706,12.844036697247706,12.844036697247706,12.7420998980632
4100.0,202.0,210.0,212.0,214.0,215.0,12.945973496432211,12.844036697247706,12.945973496432211,12.844036697247706,12.7420998980632
4200.0,205.0,213.0,215.0,217.0,218.0,12.945973496432211,12.945973496432211,12.844036697247706,12.7420998980632,12.7420998980632
4300.0,208.0,215.0,218.0,219.0,221.0,12.945973496432211,12.844036697247706,12.945973496432211,12.844036697247706,12.7420998980632
4400.0,211.0,218.0,220.0,222.0,223.0,12.844036697247706,12.844036697247706,12.7420998980632,12.844036697247706,12.945973496432211
4500.0,214.0,221.0,223.0,224.0,226.0,13.047910295616717,13.047910295616717,12.844036697247706,12.7420998980632,12.7420998980632
4600.0,217.0,223.0,225.0,227.0,228.0,13.047910295616717,12.844036697247706,12.844036697247706,12.844036697247706,12.844036697247706
4700.0,219.0,225.0,228.0,229.0,230.0,12.945973496432211,12.844036697247706,12.945973496432211,12.844036697247706,12.7420998980632
4800.0,222.0,228.0,230.0,231.0,232.0,12.844036697247706,12.844036697247706,12.7420998980632,12.844036697247706,12.844036697247706
4900.0,225.0,230.0,232.0,233.0,235.0,12.844036697247706,12.844036697247706,12.844036697247706,12.7420998980632,12.640163098878695
5000.0,227.0,232.0,234.0,236.0,237.0,12.945973496432211,12.844036697247706,12.844036697247706,12.7420998980632,12.7420998980632
5100.0,229.0,234.0,236.0,238.0,239.0,12.945973496432211,12.844036697247706,12.945973496432211,12.7420998980632,12.7420998980632
5200.0,231.0,236.0,238.0,239.0,240.0,13.047910295616717,12.7420998980632,12.640163098878695,12.7420998980632,12.7420998980632
5300.0,233.0,238.0,240.0,241.0,242.0,12.7420998980632,12.7420998980632,12.7420998980632,12.640163098878695,12.53822629969419
5400.0,235.0,240.0,242.0,243.0,244.0,12.844036697247706,12.7420998980632,12.53822629969419,12.640163098878695,12.640163098878695
5500.0,237.0,242.0,244.0,245.0,246.0,12.844036697247706,12.640163098878695,12.7420998980632,12.53822629969419,12.640163098878695
5600.0,239.0,243.0,245.0,246.0,247.0,12.844036697247706,12.7420998980632,12.640163098878695,12.640163098878695,12.7420998980632
5700.0,241.0,245.0,247.0,248.0,249.0,13.149847094801222,12.844036697247706,12.844036697247706,12.844036697247706,12.7420998980632
5800.0,243.0,247.0,248.0,249.0,250.0,12.844036697247706,12.7420998980632,12.7420998980632,12.53822629969419,12.53822629969419
5900.0,244.0,248.0,250.0,251.0,252.0,12.640163098878695,12.844036697247706,12.7420998980632,12.53822629969419,12.7420998980632
6000.0,246.0,249.0,251.0,252.0,253.0,13.047910295616717,12.844036697247706,12.844036697247706,12.945973496432211,12.7420998980632
