Pressure (mbar),Distance Cycle 1 (mm),Distance Cycle 2 (mm),Distance Cycle 3 (mm),Distance Cycle 4 (mm),Distance Cycle 5 (mm),Load Cycle 1 (kg),Load Cycle 2 (kg),Load Cycle 3 (kg),Load Cycle 4 (kg),Load Cycle 5 (kg)
2000.0,148.0,163.0,154.0,155.0,157.0,12.436289500509684,12.436289500509684,12.334352701325178,12.232415902140673,12.232415902140673
1900.0,146.0,147.0,147.0,148.0,150.0,12.334352701325178,12.232415902140673,12.334352701325178,12.334352701325178,12.130479102956167
1800.0,145.0,137.0,139.0,141.0,143.0,12.334352701325178,12.232415902140673,12.334352701325178,12.130479102956167,12.130479102956167
1700.0,127.0,129.0,132.0,134.0,135.0,12.436289500509684,12.232415902140673,12.436289500509684,12.334352701325178,12.334352701325178
1600.0,116.0,120.0,123.0,125.0,126.0,12.334352701325178,12.334352701325178,12.232415902140673,12.334352701325178,12.232415902140673
1500.0,107.0,112.0,114.0,116.0,118.0,12.334352701325178,12.232415902140673,12.232415902140673,12.334352701325178,12.232415902140673
1400.0,98.0,102.0,104.0,107.0,108.0,12.334352701325178,12.436289500509684,12.334352701325178,12.232415902140673,12.436289500509684
1300.0,88.0,92.0,95.0,97.0,99.0,12.436289500509684,12.232415902140673,12.334352701325178,12.334352701325178,12.232415902140673
1200.0,78.0,89.0,85.0,87.0,89.0,12.232415902140673,12.334352701325178,12.436289500509684,12.436289500509684,12.334352701325178
1100.0,69.0,88.0,75.0,78.0,79.0,12.334352701325178,12.232415902140673,12.436289500509684,12.334352701325178,12.232415902140673
1000.0,67.0,67.0,66.0,69.0,70.0,12.334352701325178,12.334352701325178,12.232415902140673,12.334352701325178,12.232415902140673
900.0,65.0,56.0,58.0,60.0,62.0,12.130479102956167,12.130479102956167,12.232415902140673,12.334352701325178,12.232415902140673
800.0,46.0,48.0,50.0,52.0,53.0,12.334352701325178,12.334352701325178,12.130479102956167,12.130479102956167,12.334352701325178
700.0,38.0,41.0,43.0,45.0,46.0,12.334352701325178,12.232415902140673,12.436289500509684,12.232415902140673,12.232415902140673
600.0,33.0,35.0,37.0,39.0,40.0,12.334352701325178,12.334352701325178,12.232415902140673,12.232415902140673,12.232415902140673
500.0,27.0,30.0,31.0,33.0,34.0,12.334352701325178,12.334352701325178,12.232415902140673,12.232415902140673,12.334352701325178
400.0,22.0,24.0,26.0,27.0,29.0,12.232415902140673,12.334352701325178,12.334352701325178,12.232415902140673,12.02854230377166
300.0,18.0,20.0,22.0,23.0,24.0,12.436289500509684,12.436289500509684,12.334352701325178,12.334352701325178,12.334352701325178
200.0,14.0,16.0,17.0,18.0,19.0,12.334352701325178,12.130479102956167,12.334352701325178,12.232415902140673,12.130479102956167
100.0,13.0,13.0,14.0,15.0,16.0,12.334352701325178,12.334352701325178,12.334352701325178,12.334352701325178,12.334352701325178
